SLURM NODE: kn083
[I 2026-03-01 05:47:25,785] Using an existing study with name 'Ohsumed-Sliding_windows' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(64), np.int64(128)), 'window_size': (np.int64(2), np.int64(4)), 'attention_heads': (np.int64(2), np.int64(6)), 'hidden_dimension': (np.int64(32), np.int64(64)), 'number_of_hidden_layers': (np.int64(0), np.int64(2)), 'dropout_rate': (np.float64(0.2), np.float64(0.4)), 'learning_rate': (np.float64(0.0001), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-03-01 05:47:26,798] Using an existing study with name 'Ohsumed-Sliding_windows-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 96, 'window_size': 4, 'attention_heads': 2, 'hidden_dimension': 48, 'number_of_hidden_layers': 1, 'dropout_rate': 0.20929008254399956, 'learning_rate': 0.0004050837781329676, 'weight_decay': 3.247673570627449e-06}
[I 2026-03-02 23:55:55,750] Trial 51 finished with value: 0.6464747019669106 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 3, 'hidden_dimension': 34, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34717714170312697, 'learning_rate': 0.00027354876071643334, 'weight_decay': 0.000658928500533847}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 00:59:22,180] Trial 52 finished with value: 0.6616125216368942 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 32, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38695887269722734, 'learning_rate': 0.00019425581117343986, 'weight_decay': 2.1743879140503002e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 01:57:49,408] Trial 53 finished with value: 0.6329977289490525 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 39, 'number_of_hidden_layers': 2, 'dropout_rate': 0.38349445959323425, 'learning_rate': 0.0004811400189025446, 'weight_decay': 6.241373339288544e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 02:58:19,338] Trial 54 finished with value: 0.6378966961175553 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 39, 'number_of_hidden_layers': 1, 'dropout_rate': 0.34733431839207984, 'learning_rate': 0.00046587586706789245, 'weight_decay': 2.157905648298752e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 03:58:34,279] Trial 55 finished with value: 0.6587310481597093 and parameters: {'batch_size': 120, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 34, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37835521940353145, 'learning_rate': 0.0003634069029181191, 'weight_decay': 1.0602116959375708e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 05:01:44,469] Trial 56 finished with value: 0.6463372302958564 and parameters: {'batch_size': 112, 'window_size': 4, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3935960624330005, 'learning_rate': 0.0003277181188830732, 'weight_decay': 0.0009367652597296817}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 06:03:40,959] Trial 57 finished with value: 0.6503167997579132 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 5, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.27684842042216334, 'learning_rate': 0.00028539033097968865, 'weight_decay': 1.4322010501919047e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 07:04:10,215] Trial 58 finished with value: 0.6484902901546161 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 38, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38270299929330176, 'learning_rate': 0.00040568801693902497, 'weight_decay': 3.5596613378007575e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 08:05:26,119] Trial 59 finished with value: 0.6501903668637484 and parameters: {'batch_size': 120, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 35, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3978652403423666, 'learning_rate': 0.00041744355654673565, 'weight_decay': 0.0008972035764157829}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 09:07:16,556] Trial 60 finished with value: 0.6401845115996379 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3786158693606218, 'learning_rate': 0.00023187402377678699, 'weight_decay': 0.0008994291098972465}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 10:08:44,117] Trial 61 finished with value: 0.6379257992642705 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 3, 'hidden_dimension': 40, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3267907782225285, 'learning_rate': 0.0002362736712269533, 'weight_decay': 1.382560149118424e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-03 11:10:28,319] Trial 62 finished with value: 0.667901600295518 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 34, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39292546950821533, 'learning_rate': 0.00029594145755964635, 'weight_decay': 2.1497929218778906e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 12:10:27,899] Trial 63 finished with value: 0.6483607585629244 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 3, 'hidden_dimension': 39, 'number_of_hidden_layers': 2, 'dropout_rate': 0.2903459515531106, 'learning_rate': 0.0003039352562229256, 'weight_decay': 1.7335746624564089e-06}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 13:14:58,135] Trial 64 finished with value: 0.6367743431818927 and parameters: {'batch_size': 120, 'window_size': 4, 'attention_heads': 4, 'hidden_dimension': 35, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3718150106742938, 'learning_rate': 0.0002463127613718505, 'weight_decay': 1.6177611882941783e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 14:16:05,969] Trial 65 finished with value: 0.6402541493566232 and parameters: {'batch_size': 128, 'window_size': 4, 'attention_heads': 4, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3073117616057019, 'learning_rate': 0.00043764177219491403, 'weight_decay': 0.0006525915592639874}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 15:17:29,198] Trial 66 finished with value: 0.6465419200209535 and parameters: {'batch_size': 120, 'window_size': 3, 'attention_heads': 5, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38702961643272193, 'learning_rate': 0.00036228071740254994, 'weight_decay': 3.937094345495982e-06}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 16:19:24,676] Trial 67 finished with value: 0.6475591745961601 and parameters: {'batch_size': 128, 'window_size': 4, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3766869191518964, 'learning_rate': 0.00043773684669929177, 'weight_decay': 5.1062125248303394e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 17:25:35,863] Trial 68 finished with value: 0.6411935038868081 and parameters: {'batch_size': 80, 'window_size': 3, 'attention_heads': 2, 'hidden_dimension': 58, 'number_of_hidden_layers': 1, 'dropout_rate': 0.34045816820294394, 'learning_rate': 0.00010098786519090742, 'weight_decay': 1.2051677228413887e-06}. Best is trial 62 with value: 0.667901600295518.
