dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
Ohsumed,test,839,0.9,0.8,132,95,189,45,768,333,23
Ohsumed,test,2241,0.9,0.8,140,77,243,36,768,295,23
Ohsumed,test,1200,0.9,0.8,257,139,349,68,768,852,23
Ohsumed,test,3257,0.9,0.8,206,117,301,65,768,644,23
Ohsumed,test,1537,0.9,0.8,222,104,368,83,768,1098,23
Ohsumed,test,2903,0.9,0.8,186,91,292,73,768,743,23
Ohsumed,test,3651,0.9,0.8,174,98,274,57,768,643,23
Ohsumed,test,1322,0.9,0.8,106,55,161,31,768,190,23
Ohsumed,test,1417,0.9,0.8,268,108,431,90,768,1148,23
Ohsumed,test,2159,0.9,0.8,143,94,230,42,768,400,23
Ohsumed,test,33,0.9,0.8,193,117,358,60,768,665,23
Ohsumed,test,864,0.9,0.8,71,50,120,24,768,144,23
Ohsumed,test,3447,0.9,0.8,138,96,195,34,768,233,23
Ohsumed,test,2097,0.9,0.8,221,132,390,78,768,888,23
Ohsumed,test,2285,0.9,0.8,217,108,342,44,768,559,23
Ohsumed,test,2053,0.9,0.8,244,103,325,65,768,841,23
Ohsumed,test,1953,0.9,0.8,135,72,206,35,768,323,23
Ohsumed,test,3829,0.9,0.8,177,101,242,43,768,300,23
Ohsumed,test,2784,0.9,0.8,101,68,191,45,768,343,23
Ohsumed,test,3089,0.9,0.8,185,112,288,58,768,541,23
Ohsumed,test,3873,0.9,0.8,186,82,297,45,768,518,23
Ohsumed,test,764,0.9,0.8,231,133,417,74,768,1094,23
Ohsumed,test,2002,0.9,0.8,184,108,271,42,768,371,23
Ohsumed,test,3936,0.9,0.8,215,121,338,73,768,1030,23
Ohsumed,test,166,0.9,0.8,125,71,166,31,768,196,23
Ohsumed,test,3930,0.9,0.8,144,93,200,44,768,303,23
Ohsumed,test,3514,0.9,0.8,142,80,215,35,768,318,23
Ohsumed,test,2522,0.9,0.8,78,61,140,39,768,293,23
Ohsumed,test,1467,0.9,0.8,209,113,383,80,768,1031,23
Ohsumed,test,3783,0.9,0.8,209,107,370,85,768,1233,23
Ohsumed,test,1987,0.9,0.8,376,181,571,148,768,2561,23
Ohsumed,test,457,0.9,0.8,268,153,416,74,768,962,23
Ohsumed,test,3707,0.9,0.8,130,76,196,36,768,307,23
Ohsumed,test,3271,0.9,0.8,136,91,187,36,768,327,23
Ohsumed,test,1288,0.9,0.8,41,32,62,14,768,56,23
Ohsumed,test,511,0.9,0.8,154,79,217,44,768,323,23
Ohsumed,test,3390,0.9,0.8,252,144,383,75,768,1087,23
Ohsumed,test,3389,0.9,0.8,220,116,327,58,768,735,23
Ohsumed,test,1747,0.9,0.8,183,103,275,67,768,684,23
Ohsumed,test,2656,0.9,0.8,272,112,401,90,768,1238,23
Ohsumed,test,1068,0.9,0.8,127,71,204,53,768,393,23
Ohsumed,test,305,0.9,0.8,293,152,369,65,768,721,23
Ohsumed,test,3596,0.9,0.8,127,85,165,35,768,227,23
Ohsumed,test,1258,0.9,0.8,193,115,271,54,768,540,23
Ohsumed,test,1910,0.9,0.8,214,131,334,62,768,868,23
Ohsumed,test,70,0.9,0.8,119,69,220,53,768,381,23
Ohsumed,test,2487,0.9,0.8,254,122,447,73,768,948,23
Ohsumed,test,2310,0.9,0.8,373,207,624,135,768,2086,23
Ohsumed,test,3887,0.9,0.8,183,110,296,63,768,618,23
Ohsumed,test,1263,0.9,0.8,268,137,440,92,768,1270,23
Ohsumed,test,1602,0.9,0.8,200,115,299,66,768,684,23
Ohsumed,test,14,0.9,0.8,62,39,109,29,768,178,23
Ohsumed,test,2667,0.9,0.8,155,89,259,50,768,429,23
Ohsumed,test,3462,0.9,0.8,190,112,353,53,768,586,23
Ohsumed,test,3138,0.9,0.8,238,126,409,75,768,944,23
Ohsumed,test,2697,0.9,0.8,181,101,340,57,768,587,23
Ohsumed,test,2369,0.9,0.8,133,78,218,46,768,475,23
Ohsumed,test,8,0.9,0.8,352,137,738,209,768,3857,23
Ohsumed,test,109,0.9,0.8,242,140,467,81,768,1117,23
Ohsumed,test,471,0.9,0.8,186,104,267,46,768,555,23
Ohsumed,test,907,0.9,0.8,103,68,148,22,768,138,23
Ohsumed,test,2114,0.9,0.8,321,159,465,110,768,2222,23
Ohsumed,test,2668,0.9,0.8,101,69,155,36,768,239,23
Ohsumed,test,1084,0.9,0.8,255,125,412,88,768,1302,23
Ohsumed,test,1666,0.9,0.8,344,183,563,132,768,1718,23
Ohsumed,test,1749,0.9,0.8,136,88,212,46,768,364,23
Ohsumed,test,829,0.9,0.8,76,59,111,22,768,129,23
Ohsumed,test,3028,0.9,0.8,178,78,260,48,768,502,23
Ohsumed,test,2113,0.9,0.8,128,85,188,41,768,316,23
Ohsumed,test,1057,0.9,0.8,268,141,542,152,768,2083,23
Ohsumed,test,184,0.9,0.8,236,121,281,47,768,506,23
Ohsumed,test,810,0.9,0.8,158,84,240,38,768,361,23
Ohsumed,test,1192,0.9,0.8,220,114,348,60,768,622,23
Ohsumed,test,2886,0.9,0.8,202,108,252,54,768,524,23
Ohsumed,test,2400,0.9,0.8,153,94,234,52,768,503,23
Ohsumed,test,2753,0.9,0.8,126,81,158,29,768,247,23
Ohsumed,test,888,0.9,0.8,58,41,97,27,768,165,23
Ohsumed,test,3077,0.9,0.8,103,72,160,34,768,188,23
Ohsumed,test,2091,0.9,0.8,236,112,334,66,768,847,23
Ohsumed,test,196,0.9,0.8,64,48,107,26,768,155,23
Ohsumed,test,96,0.9,0.8,76,54,145,26,768,164,23
Ohsumed,test,3996,0.9,0.8,181,102,255,50,768,419,23
Ohsumed,test,2694,0.9,0.8,209,118,345,74,768,966,23
Ohsumed,test,3282,0.9,0.8,167,94,205,39,768,272,23
Ohsumed,test,1027,0.9,0.8,165,97,253,52,768,439,23
Ohsumed,test,1839,0.9,0.8,236,149,344,57,768,628,23
Ohsumed,test,555,0.9,0.8,73,57,111,24,768,125,23
Ohsumed,test,976,0.9,0.8,142,104,189,30,768,248,23
Ohsumed,test,318,0.9,0.8,194,97,324,65,768,718,23
Ohsumed,test,3540,0.9,0.8,222,129,290,44,768,542,23
Ohsumed,test,3319,0.9,0.8,93,61,174,46,768,358,23
Ohsumed,test,1174,0.9,0.8,195,111,297,47,768,445,23
Ohsumed,test,1074,0.9,0.8,252,128,325,69,768,971,23
Ohsumed,test,3911,0.9,0.8,171,97,335,54,768,436,23
Ohsumed,test,1717,0.9,0.8,200,103,318,63,768,777,23
Ohsumed,test,807,0.9,0.8,216,130,349,86,768,1150,23
Ohsumed,test,2775,0.9,0.8,121,80,186,43,768,324,23
Ohsumed,test,1233,0.9,0.8,248,129,316,60,768,614,23
Ohsumed,test,2691,0.9,0.8,280,133,357,69,768,816,23
Ohsumed,test,32,0.9,0.8,111,76,190,43,768,383,23
Ohsumed,test,1545,0.9,0.8,151,100,220,40,768,347,23
Ohsumed,test,2366,0.9,0.8,261,132,349,70,768,775,23
Ohsumed,test,1022,0.9,0.8,74,54,103,16,768,86,23
Ohsumed,test,1055,0.9,0.8,209,124,329,73,768,906,23
Ohsumed,test,3181,0.9,0.8,204,107,309,53,768,505,23
Ohsumed,test,414,0.9,0.8,134,75,227,59,768,529,23
Ohsumed,test,642,0.9,0.8,81,53,107,23,768,131,23
Ohsumed,test,229,0.9,0.8,122,79,169,27,768,210,23
Ohsumed,test,3580,0.9,0.8,112,79,185,29,768,211,23
Ohsumed,test,2955,0.9,0.8,227,126,350,65,768,703,23
Ohsumed,test,3567,0.9,0.8,116,77,170,33,768,239,23
Ohsumed,test,3438,0.9,0.8,118,68,207,38,768,300,23
Ohsumed,test,999,0.9,0.8,228,138,352,69,768,999,23
R8,train,3809,0.9,0.8,18,13,37,6,768,18,8
R8,train,149,0.9,0.8,38,32,51,12,768,36,8
R8,train,3123,0.9,0.8,37,21,74,14,768,47,8
R8,train,3367,0.9,0.8,102,39,136,27,768,143,8
R8,train,3196,0.9,0.8,95,66,135,21,768,113,8
R8,train,3210,0.9,0.8,73,53,99,16,768,73,8
R8,train,1295,0.9,0.8,28,20,54,10,768,28,8
R8,train,2383,0.9,0.8,97,63,124,23,768,130,8
R8,train,4015,0.9,0.8,56,42,80,15,768,59,8
R8,train,2951,0.9,0.8,272,144,362,58,768,614,8
R8,train,3534,0.9,0.8,72,57,94,21,768,89,8
R8,train,3656,0.9,0.8,95,66,119,20,768,106,8
R8,train,705,0.9,0.8,100,70,162,27,768,184,8
R8,train,1829,0.9,0.8,339,195,450,73,768,924,8
R8,train,3280,0.9,0.8,701,325,967,204,768,2791,8
R8,train,2453,0.9,0.8,52,26,111,16,768,83,8
R8,train,3927,0.9,0.8,82,41,115,15,768,65,8
R8,train,196,0.9,0.8,71,53,108,15,768,71,8
R8,train,733,0.9,0.8,110,47,197,28,768,201,8
R8,train,1783,0.9,0.8,14,12,20,5,768,13,8
R8,train,2411,0.9,0.8,84,62,114,23,768,119,8
R8,train,755,0.9,0.8,202,87,279,45,768,415,8
R8,train,1421,0.9,0.8,82,49,124,22,768,105,8
R8,train,1833,0.9,0.8,136,92,199,30,768,201,8
R8,train,2686,0.9,0.8,292,164,365,60,768,665,8
R8,train,1756,0.9,0.8,435,222,571,93,768,1164,8
R8,train,3208,0.9,0.8,107,79,131,17,768,102,8
R8,train,3130,0.9,0.8,225,136,298,54,768,533,8
R8,train,731,0.9,0.8,391,184,470,87,768,1191,8
R8,train,2456,0.9,0.8,88,69,125,24,768,117,8
R8,train,1777,0.9,0.8,82,47,146,23,768,129,8
R8,train,2396,0.9,0.8,97,54,174,27,768,156,8
R8,train,4033,0.9,0.8,479,253,618,112,768,1403,8
R8,train,790,0.9,0.8,18,13,35,7,768,23,8
R8,train,888,0.9,0.8,75,49,129,22,768,94,8
R8,train,3560,0.9,0.8,14,11,19,6,768,16,8
R8,train,229,0.9,0.8,18,13,35,6,768,17,8
R8,train,3083,0.9,0.8,176,87,278,35,768,361,8
R8,train,2223,0.9,0.8,14,12,20,6,768,16,8
R8,train,2754,0.9,0.8,49,33,83,15,768,65,8
R8,train,871,0.9,0.8,14,12,20,6,768,16,8
R8,train,3361,0.9,0.8,625,308,832,146,768,2203,8
R8,train,2884,0.9,0.8,158,95,195,34,768,244,8
R8,train,2475,0.9,0.8,13,11,20,6,768,15,8
R8,train,2685,0.9,0.8,14,11,20,6,768,16,8
R8,train,810,0.9,0.8,52,27,110,15,768,73,8
R8,train,1947,0.9,0.8,109,77,139,20,768,93,8
R8,train,33,0.9,0.8,53,30,105,16,768,79,8
R8,train,555,0.9,0.8,18,15,38,8,768,23,8
R8,train,2611,0.9,0.8,95,66,130,23,768,107,8
R8,train,1034,0.9,0.8,70,49,90,17,768,74,8
R8,train,576,0.9,0.8,302,153,381,69,768,866,8
R8,train,2573,0.9,0.8,274,134,396,72,768,927,8
R8,train,3131,0.9,0.8,61,47,76,16,768,62,8
R8,train,1729,0.9,0.8,61,45,81,18,768,75,8
R8,train,1272,0.9,0.8,12,9,27,7,768,22,8
R8,train,1590,0.9,0.8,128,60,200,44,768,341,8
R8,train,1313,0.9,0.8,221,111,291,42,768,405,8
R8,train,1467,0.9,0.8,89,60,122,22,768,101,8
R8,train,2592,0.9,0.8,192,100,234,38,768,301,8
R8,train,3973,0.9,0.8,60,45,76,15,768,60,8
R8,train,166,0.9,0.8,44,25,76,17,768,72,8
R8,train,1413,0.9,0.8,243,142,321,54,768,525,8
R8,train,1552,0.9,0.8,46,20,106,14,768,68,8
R8,train,1941,0.9,0.8,80,48,134,23,768,108,8
R8,train,2447,0.9,0.8,51,35,90,16,768,61,8
R8,train,1811,0.9,0.8,117,77,144,24,768,122,8
R8,train,1818,0.9,0.8,139,69,265,38,768,297,8
R8,train,3878,0.9,0.8,24,16,54,7,768,24,8
R8,train,903,0.9,0.8,43,31,61,11,768,38,8
R8,train,3441,0.9,0.8,151,95,200,36,768,272,8
R8,train,1718,0.9,0.8,73,38,118,20,768,99,8
R8,train,2384,0.9,0.8,70,42,116,25,768,130,8
R8,train,2067,0.9,0.8,18,15,38,7,768,22,8
R8,train,2663,0.9,0.8,38,31,78,14,768,54,8
R8,train,680,0.9,0.8,60,46,82,13,768,50,8
R8,train,3815,0.9,0.8,14,11,22,5,768,13,8
R8,train,1211,0.9,0.8,216,101,357,49,768,542,8
R8,train,3576,0.9,0.8,84,62,122,19,768,85,8
R8,train,1839,0.9,0.8,18,13,35,6,768,19,8
R8,train,3841,0.9,0.8,36,31,56,12,768,35,8
R8,train,3663,0.9,0.8,140,75,156,34,768,227,8
R8,train,70,0.9,0.8,12,10,28,7,768,20,8
R8,train,2409,0.9,0.8,61,43,99,16,768,67,8
R8,train,3169,0.9,0.8,69,51,99,19,768,83,8
R8,train,3077,0.9,0.8,63,33,118,18,768,82,8
R8,train,3794,0.9,0.8,55,36,71,13,768,42,8
R8,train,270,0.9,0.8,22,17,46,9,768,29,8
R8,train,14,0.9,0.8,21,17,40,9,768,30,8
R8,train,1592,0.9,0.8,83,65,107,17,768,85,8
R8,train,1835,0.9,0.8,37,20,70,13,768,48,8
R8,train,511,0.9,0.8,80,52,113,23,768,105,8
R8,train,729,0.9,0.8,39,32,70,12,768,37,8
R8,train,465,0.9,0.8,60,38,80,15,768,68,8
R8,train,8,0.9,0.8,20,20,33,8,768,21,8
R8,train,109,0.9,0.8,47,34,63,15,768,53,8
R8,train,2318,0.9,0.8,35,17,61,13,768,47,8
R8,train,4025,0.9,0.8,52,24,98,14,768,62,8
R8,train,1377,0.9,0.8,25,18,54,9,768,30,8
R8,train,3597,0.9,0.8,92,72,132,21,768,105,8
R8,train,817,0.9,0.8,13,11,20,6,768,14,8
R8,train,3709,0.9,0.8,36,30,51,13,768,38,8
R8,train,1662,0.9,0.8,59,34,108,16,768,75,8
R8,train,315,0.9,0.8,45,27,81,16,768,68,8
R8,train,3577,0.9,0.8,84,59,102,23,768,107,8
R8,train,2530,0.9,0.8,95,72,127,23,768,118,8
R8,train,211,0.9,0.8,63,31,102,19,768,86,8
R8,train,3279,0.9,0.8,295,157,366,71,768,859,8
R8,train,1171,0.9,0.8,57,46,74,15,768,50,8
R8,train,1189,0.9,0.8,297,151,415,71,768,881,8
R8,train,2880,0.9,0.8,399,201,507,84,768,1131,8
R8,train,3468,0.9,0.8,25,24,35,7,768,18,8
R8,train,2784,0.9,0.8,18,13,37,6,768,19,8
R8,train,670,0.9,0.8,302,171,399,67,768,815,8
R8,train,402,0.9,0.8,84,70,111,19,768,94,8
R8,train,1537,0.9,0.8,93,58,112,23,768,106,8
R8,train,3580,0.9,0.8,60,37,103,18,768,94,8
R8,train,96,0.9,0.8,87,64,117,23,768,119,8
R8,train,802,0.9,0.8,95,61,128,23,768,122,8
R8,train,1411,0.9,0.8,102,72,152,27,768,157,8
R8,train,1511,0.9,0.8,38,28,51,10,768,31,8
R8,train,976,0.9,0.8,80,59,97,19,768,83,8
R8,train,2822,0.9,0.8,34,23,64,11,768,39,8
R8,train,1001,0.9,0.8,34,28,45,10,768,29,8
R8,train,551,0.9,0.8,83,64,112,24,768,117,8
R8,train,2924,0.9,0.8,39,26,52,14,768,47,8
R8,train,1192,0.9,0.8,55,37,95,14,768,66,8
R8,train,2164,0.9,0.8,47,39,67,15,768,55,8
R8,train,785,0.9,0.8,18,15,37,6,768,17,8
R8,train,1071,0.9,0.8,72,55,108,15,768,66,8
R8,train,864,0.9,0.8,99,62,145,25,768,153,8
R8,train,2921,0.9,0.8,93,48,196,27,768,207,8
R8,train,3277,0.9,0.8,73,55,112,18,768,91,8
R8,train,761,0.9,0.8,41,23,73,14,768,50,8
R8,train,318,0.9,0.8,195,85,285,51,768,551,8
R8,train,2118,0.9,0.8,69,43,110,23,768,112,8
R8,train,32,0.9,0.8,73,51,101,17,768,78,8
R8,train,599,0.9,0.8,52,41,76,17,768,71,8
R8,train,1593,0.9,0.8,78,46,144,23,768,134,8
R8,train,969,0.9,0.8,78,49,150,22,768,131,8
R8,train,2221,0.9,0.8,152,86,188,38,768,301,8
R8,train,354,0.9,0.8,279,138,413,79,768,1055,8
R8,train,2503,0.9,0.8,299,164,397,65,768,776,8
R8,train,3861,0.9,0.8,234,115,300,56,768,533,8
R8,train,1610,0.9,0.8,196,109,253,40,768,374,8
R8,train,3572,0.9,0.8,170,120,215,37,768,289,8
R8,train,1770,0.9,0.8,112,68,148,23,768,111,8
R8,train,1164,0.9,0.8,362,199,476,73,768,994,8
R8,train,1393,0.9,0.8,82,56,122,20,768,106,8
R8,train,1840,0.9,0.8,38,21,76,12,768,50,8
R8,validation,628,0.9,0.8,57,41,82,16,768,65,8
R8,validation,631,0.9,0.8,39,35,58,12,768,42,8
R8,validation,741,0.9,0.8,47,31,64,12,768,40,8
R8,validation,514,0.9,0.8,187,119,255,40,768,287,8
R8,validation,365,0.9,0.8,88,51,170,25,768,173,8
R8,validation,656,0.9,0.8,70,53,100,19,768,85,8
R8,validation,657,0.9,0.8,97,61,151,24,768,144,8
R8,validation,530,0.9,0.8,45,23,82,11,768,41,8
R8,validation,321,0.9,0.8,49,33,65,13,768,47,8
R8,validation,70,0.9,0.8,51,47,67,13,768,45,8
R8,validation,793,0.9,0.8,65,47,84,16,768,70,8
R8,validation,371,0.9,0.8,70,53,115,16,768,64,8
R8,validation,986,0.9,0.8,45,27,79,17,768,79,8
R8,validation,456,0.9,0.8,775,333,925,169,768,2215,8
R8,validation,247,0.9,0.8,39,34,50,11,768,33,8
R8,validation,757,0.9,0.8,78,56,129,22,768,107,8
R8,validation,751,0.9,0.8,187,105,257,45,768,374,8
R8,validation,983,0.9,0.8,256,156,355,57,768,586,8
R8,validation,298,0.9,0.8,96,66,134,27,768,138,8
R8,validation,101,0.9,0.8,364,176,511,84,768,1377,8
R8,validation,1002,0.9,0.8,166,103,239,41,768,319,8
R8,validation,1000,0.9,0.8,13,10,21,5,768,13,8
R8,validation,213,0.9,0.8,80,41,142,20,768,110,8
R8,validation,237,0.9,0.8,59,47,87,15,768,61,8
R8,validation,594,0.9,0.8,93,68,119,25,768,121,8
R8,validation,281,0.9,0.8,218,119,288,61,768,540,8
R8,validation,377,0.9,0.8,35,32,46,12,768,34,8
R8,validation,286,0.9,0.8,63,44,85,16,768,67,8
R8,validation,388,0.9,0.8,45,25,79,11,768,50,8
R8,validation,886,0.9,0.8,109,69,143,28,768,178,8
R8,validation,898,0.9,0.8,135,104,185,28,768,194,8
R8,validation,851,0.9,0.8,14,12,20,5,768,13,8
R8,validation,96,0.9,0.8,18,17,34,7,768,17,8
R8,validation,244,0.9,0.8,20,20,30,9,768,23,8
R8,validation,737,0.9,0.8,24,22,35,7,768,22,8
R8,validation,76,0.9,0.8,75,48,98,24,768,104,8
R8,validation,900,0.9,0.8,199,119,252,58,768,482,8
R8,validation,209,0.9,0.8,23,17,45,8,768,24,8
R8,validation,259,0.9,0.8,93,57,116,24,768,126,8
R8,validation,158,0.9,0.8,659,340,915,186,768,2636,8
R8,validation,495,0.9,0.8,27,23,50,10,768,27,8
R8,validation,527,0.9,0.8,84,46,169,22,768,154,8
R8,validation,331,0.9,0.8,264,154,357,47,768,526,8
R8,validation,979,0.9,0.8,42,20,82,15,768,61,8
R8,validation,314,0.9,0.8,105,72,121,21,768,104,8
R8,validation,294,0.9,0.8,42,33,74,15,768,56,8
R8,validation,381,0.9,0.8,95,71,122,27,768,130,8
R8,validation,923,0.9,0.8,43,33,58,14,768,45,8
R8,validation,809,0.9,0.8,53,38,71,13,768,51,8
R8,validation,895,0.9,0.8,87,56,122,21,768,106,8
R8,validation,622,0.9,0.8,76,58,108,19,768,82,8
R8,validation,720,0.9,0.8,135,83,171,32,768,199,8
R8,validation,59,0.9,0.8,29,20,63,13,768,46,8
R8,validation,626,0.9,0.8,55,30,118,16,768,82,8
R8,validation,559,0.9,0.8,110,73,131,21,768,109,8
R8,validation,746,0.9,0.8,277,151,385,60,768,794,8
R8,validation,380,0.9,0.8,93,67,119,21,768,98,8
R8,validation,54,0.9,0.8,55,44,79,16,768,58,8
R8,validation,23,0.9,0.8,244,109,313,59,768,687,8
R8,validation,30,0.9,0.8,26,23,51,14,768,43,8
R8,validation,879,0.9,0.8,53,42,89,17,768,68,8
R8,validation,429,0.9,0.8,20,18,39,10,768,27,8
R8,validation,10,0.9,0.8,22,16,44,10,768,35,8
R8,validation,655,0.9,0.8,94,60,182,28,768,196,8
R8,validation,884,0.9,0.8,29,26,40,10,768,31,8
R8,validation,482,0.9,0.8,14,13,20,6,768,15,8
R8,validation,445,0.9,0.8,152,92,198,34,768,260,8
R8,validation,199,0.9,0.8,166,88,238,41,768,343,8
R8,validation,500,0.9,0.8,37,19,65,12,768,45,8
R8,validation,929,0.9,0.8,844,400,1147,201,768,2584,8
R8,validation,107,0.9,0.8,59,35,95,15,768,67,8
R8,validation,218,0.9,0.8,51,39,64,11,768,35,8
R8,validation,420,0.9,0.8,97,65,139,28,768,150,8
R8,validation,174,0.9,0.8,20,18,26,8,768,21,8
R8,validation,722,0.9,0.8,65,46,94,18,768,70,8
R8,validation,519,0.9,0.8,54,24,100,17,768,70,8
R8,validation,453,0.9,0.8,203,117,240,44,768,307,8
R8,validation,932,0.9,0.8,14,12,20,6,768,15,8
R8,validation,39,0.9,0.8,80,57,102,20,768,89,8
R8,validation,552,0.9,0.8,35,28,44,9,768,25,8
R8,validation,822,0.9,0.8,20,13,37,10,768,34,8
R8,validation,351,0.9,0.8,45,27,79,15,768,57,8
R8,validation,66,0.9,0.8,109,62,179,27,768,190,8
R8,validation,277,0.9,0.8,68,49,100,22,768,102,8
R8,validation,67,0.9,0.8,82,57,103,19,768,87,8
R8,validation,909,0.9,0.8,95,63,145,30,768,162,8
R8,validation,820,0.9,0.8,52,23,104,15,768,75,8
R8,validation,643,0.9,0.8,89,41,150,22,768,128,8
R8,validation,296,0.9,0.8,85,45,139,25,768,138,8
R8,validation,802,0.9,0.8,87,61,120,24,768,115,8
R8,validation,599,0.9,0.8,664,309,906,192,768,2725,8
R8,validation,950,0.9,0.8,84,56,112,22,768,100,8
R8,validation,557,0.9,0.8,44,32,77,13,768,50,8
R8,validation,423,0.9,0.8,45,27,72,17,768,72,8
R8,validation,759,0.9,0.8,339,202,419,58,768,773,8
R8,validation,312,0.9,0.8,393,201,539,89,768,1130,8
R8,validation,184,0.9,0.8,27,18,54,9,768,30,8
R8,validation,332,0.9,0.8,227,139,300,47,768,426,8
R8,validation,88,0.9,0.8,138,76,249,37,768,319,8
R8,validation,63,0.9,0.8,14,13,28,6,768,17,8
R8,validation,833,0.9,0.8,73,59,106,21,768,87,8
R8,validation,575,0.9,0.8,89,48,171,25,768,171,8
R8,validation,215,0.9,0.8,23,21,35,7,768,17,8
R8,validation,605,0.9,0.8,157,88,211,32,768,279,8
R8,validation,549,0.9,0.8,101,62,155,20,768,109,8
R8,validation,290,0.9,0.8,110,63,141,25,768,139,8
R8,validation,789,0.9,0.8,96,63,145,28,768,160,8
R8,validation,890,0.9,0.8,93,58,110,18,768,94,8
R8,validation,968,0.9,0.8,129,82,186,30,768,207,8
R8,validation,945,0.9,0.8,86,58,108,19,768,89,8
R8,validation,743,0.9,0.8,278,147,373,62,768,750,8
R8,validation,682,0.9,0.8,244,131,344,59,768,726,8
R8,validation,695,0.9,0.8,14,11,20,6,768,16,8
R8,validation,994,0.9,0.8,18,15,34,6,768,18,8
R8,validation,309,0.9,0.8,36,32,56,10,768,31,8
R8,validation,86,0.9,0.8,24,22,34,7,768,21,8
R8,validation,730,0.9,0.8,111,68,148,25,768,130,8
R8,validation,516,0.9,0.8,159,103,195,40,768,281,8
R8,validation,310,0.9,0.8,74,48,127,21,768,106,8
R8,validation,591,0.9,0.8,491,245,670,130,768,1747,8
R8,validation,136,0.9,0.8,49,42,66,13,768,51,8
R8,validation,874,0.9,0.8,40,28,53,13,768,45,8
R8,validation,465,0.9,0.8,43,35,76,12,768,43,8
R8,validation,852,0.9,0.8,28,21,51,8,768,26,8
R8,validation,261,0.9,0.8,235,151,319,52,768,477,8
R8,validation,486,0.9,0.8,309,165,407,54,768,697,8
R8,validation,168,0.9,0.8,84,54,121,17,768,78,8
R8,validation,954,0.9,0.8,76,45,136,21,768,118,8
R8,validation,447,0.9,0.8,79,52,104,24,768,115,8
R8,validation,139,0.9,0.8,88,59,116,21,768,101,8
R8,validation,684,0.9,0.8,106,71,175,26,768,175,8
R8,validation,665,0.9,0.8,54,38,70,17,768,67,8
R8,validation,882,0.9,0.8,90,54,140,25,768,133,8
R8,validation,440,0.9,0.8,549,252,712,136,768,1850,8
R8,validation,1004,0.9,0.8,38,34,55,13,768,41,8
R8,validation,532,0.9,0.8,45,38,68,17,768,60,8
R8,validation,55,0.9,0.8,40,32,75,13,768,44,8
R8,validation,120,0.9,0.8,44,36,70,13,768,42,8
R8,validation,529,0.9,0.8,70,42,101,17,768,77,8
R8,validation,25,0.9,0.8,79,43,136,24,768,123,8
R8,validation,72,0.9,0.8,280,163,359,52,768,543,8
R8,validation,44,0.9,0.8,104,56,182,24,768,144,8
R8,validation,249,0.9,0.8,108,46,174,23,768,165,8
R8,validation,394,0.9,0.8,91,65,137,28,768,151,8
R8,validation,703,0.9,0.8,80,58,124,21,768,105,8
R8,validation,915,0.9,0.8,36,31,48,11,768,33,8
R8,validation,972,0.9,0.8,56,40,72,16,768,64,8
R8,validation,198,0.9,0.8,47,36,70,13,768,50,8
R8,validation,541,0.9,0.8,397,193,514,120,768,1697,8
R8,validation,355,0.9,0.8,217,122,274,39,768,370,8
R8,test,1593,0.9,0.8,86,56,116,19,768,82,8
R8,test,526,0.9,0.8,38,21,84,15,768,55,8
R8,test,393,0.9,0.8,329,168,412,68,768,872,8
R8,test,1403,0.9,0.8,79,55,116,26,768,127,8
R8,test,433,0.9,0.8,76,57,89,16,768,58,8
R8,test,576,0.9,0.8,30,19,53,12,768,36,8
R8,test,1087,0.9,0.8,173,99,235,40,768,329,8
R8,test,429,0.9,0.8,257,157,341,57,768,546,8
R8,test,611,0.9,0.8,71,45,102,20,768,91,8
R8,test,530,0.9,0.8,52,26,112,16,768,75,8
R8,test,812,0.9,0.8,64,33,113,20,768,90,8
R8,test,1449,0.9,0.8,34,30,60,13,768,43,8
R8,test,651,0.9,0.8,95,53,149,25,768,145,8
R8,test,561,0.9,0.8,23,16,49,8,768,27,8
R8,test,1018,0.9,0.8,53,42,76,16,768,57,8
R8,test,710,0.9,0.8,13,9,22,5,768,13,8
R8,test,1125,0.9,0.8,314,184,448,79,768,1035,8
R8,test,124,0.9,0.8,96,66,113,28,768,150,8
R8,test,1769,0.9,0.8,14,11,21,5,768,12,8
R8,test,462,0.9,0.8,173,111,228,41,768,332,8
R8,test,879,0.9,0.8,59,41,72,13,768,51,8
R8,test,1027,0.9,0.8,57,39,82,18,768,68,8
R8,test,1375,0.9,0.8,42,26,81,11,768,45,8
R8,test,792,0.9,0.8,34,28,63,12,768,40,8
R8,test,1699,0.9,0.8,78,42,133,22,768,115,8
R8,test,1467,0.9,0.8,105,73,128,21,768,93,8
R8,test,1655,0.9,0.8,71,49,90,22,768,102,8
R8,test,538,0.9,0.8,44,27,88,15,768,64,8
R8,test,543,0.9,0.8,95,47,161,24,768,132,8
R8,test,1433,0.9,0.8,178,114,238,35,768,271,8
R8,test,1395,0.9,0.8,332,174,467,69,768,953,8
R8,test,1704,0.9,0.8,146,100,191,41,768,292,8
R8,test,29,0.9,0.8,38,19,75,13,768,51,8
R8,test,1920,0.9,0.8,29,26,43,9,768,24,8
R8,test,1446,0.9,0.8,39,21,86,14,768,52,8
R8,test,807,0.9,0.8,41,29,55,11,768,30,8
R8,test,1444,0.9,0.8,95,62,121,19,768,94,8
R8,test,56,0.9,0.8,58,44,82,16,768,66,8
