dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
R8,train,3809,0.9,0.9,18,13,37,6,768,16,8
R8,train,149,0.9,0.9,38,32,51,12,768,32,8
R8,train,3123,0.9,0.9,37,21,74,14,768,39,8
R8,train,3367,0.9,0.9,102,39,136,27,768,103,8
R8,train,3196,0.9,0.9,95,66,135,21,768,79,8
R8,validation,628,0.9,0.9,57,41,82,16,768,45,8
R8,validation,631,0.9,0.9,39,35,58,12,768,34,8
R8,validation,741,0.9,0.9,47,31,64,12,768,30,8
R8,validation,514,0.9,0.9,187,119,255,40,768,196,8
R8,validation,365,0.9,0.9,88,51,170,25,768,121,8
R8,test,1593,0.9,0.9,86,56,116,19,768,59,8
R8,test,526,0.9,0.9,38,21,84,15,768,46,8
R8,test,393,0.9,0.9,329,168,412,68,768,547,8
R8,test,1403,0.9,0.9,79,55,116,26,768,87,8
R8,test,433,0.9,0.9,76,57,89,16,768,46,8
Ohsumed,train,655,0.9,0.95,306,155,480,92,768,596,23
Ohsumed,train,862,0.9,0.95,175,83,276,59,768,256,23
Ohsumed,train,365,0.9,0.95,176,106,220,43,768,177,23
Ohsumed,train,2423,0.9,0.95,174,90,264,56,768,258,23
Ohsumed,train,1514,0.9,0.95,270,138,392,76,768,370,23
Ohsumed,validation,361,0.9,0.95,160,90,253,49,768,236,23
Ohsumed,validation,158,0.9,0.95,68,54,105,22,768,70,23
Ohsumed,validation,481,0.9,0.95,185,95,293,51,768,209,23
Ohsumed,validation,639,0.9,0.95,202,105,283,57,768,282,23
Ohsumed,validation,275,0.9,0.95,160,98,290,66,768,288,23
Ohsumed,test,4004,0.9,0.95,237,126,354,69,768,354,23
Ohsumed,test,149,0.9,0.95,198,103,334,67,768,309,23
Ohsumed,test,2025,0.9,0.95,136,80,188,37,768,155,23
Ohsumed,test,2505,0.9,0.95,161,89,282,52,768,200,23
Ohsumed,test,3203,0.9,0.95,208,109,310,54,768,267,23
R8,train,3809,0.9,0.95,18,13,37,6,768,16,8
R8,train,149,0.9,0.95,38,32,51,12,768,28,8
R8,train,3123,0.9,0.95,37,21,74,14,768,37,8
R8,train,3367,0.9,0.95,102,39,136,27,768,78,8
R8,train,3196,0.9,0.95,95,66,135,21,768,65,8
R8,validation,628,0.9,0.95,57,41,82,16,768,37,8
R8,validation,631,0.9,0.95,39,35,58,12,768,31,8
R8,validation,741,0.9,0.95,47,31,64,12,768,28,8
R8,validation,514,0.9,0.95,187,119,255,40,768,151,8
R8,validation,365,0.9,0.95,88,51,170,25,768,91,8
R8,test,1593,0.9,0.95,86,56,116,19,768,53,8
R8,test,526,0.9,0.95,38,21,84,15,768,43,8
R8,test,393,0.9,0.95,329,168,412,68,768,345,8
R8,test,1403,0.9,0.95,79,55,116,26,768,70,8
R8,test,433,0.9,0.95,76,57,89,16,768,41,8
Ohsumed,train,655,0.95,0.5,306,155,480,59,768,1307,23
Ohsumed,train,862,0.95,0.5,175,83,276,33,768,348,23
Ohsumed,train,365,0.95,0.5,176,106,220,28,768,301,23
Ohsumed,train,2423,0.95,0.5,174,90,264,37,768,421,23
Ohsumed,train,1514,0.95,0.5,270,138,392,37,768,486,23
Ohsumed,validation,361,0.95,0.5,160,90,253,28,768,291,23
Ohsumed,validation,158,0.95,0.5,68,54,105,15,768,61,23
Ohsumed,validation,481,0.95,0.5,185,95,293,30,768,349,23
Ohsumed,validation,639,0.95,0.5,202,105,283,30,768,338,23
Ohsumed,validation,275,0.95,0.5,160,98,290,43,768,549,23
Ohsumed,test,4004,0.95,0.5,237,126,354,38,768,602,23
Ohsumed,test,149,0.95,0.5,198,103,334,39,768,579,23
Ohsumed,test,2025,0.95,0.5,136,80,188,21,768,221,23
Ohsumed,test,2505,0.95,0.5,161,89,282,29,768,332,23
Ohsumed,test,3203,0.95,0.5,208,109,310,34,768,431,23
R8,train,3809,0.95,0.5,18,13,37,6,768,17,8
R8,train,149,0.95,0.5,38,32,51,10,768,32,8
R8,train,3123,0.95,0.5,37,21,74,9,768,29,8
R8,train,3367,0.95,0.5,102,39,136,18,768,97,8
R8,train,3196,0.95,0.5,95,66,135,14,768,76,8
R8,validation,628,0.95,0.5,57,41,82,11,768,44,8
R8,validation,631,0.95,0.5,39,35,58,7,768,22,8
R8,validation,741,0.95,0.5,47,31,64,9,768,32,8
R8,validation,514,0.95,0.5,187,119,255,20,768,137,8
R8,validation,365,0.95,0.5,88,51,170,19,768,135,8
R8,test,1593,0.95,0.5,86,56,116,9,768,38,8
R8,test,526,0.95,0.5,38,21,84,8,768,34,8
R8,test,393,0.95,0.5,329,168,412,36,768,519,8
R8,test,1403,0.95,0.5,79,55,116,13,768,71,8
R8,test,433,0.95,0.5,76,57,89,7,768,26,8
Ohsumed,train,655,0.95,0.6,306,155,480,59,768,1077,23
Ohsumed,train,862,0.95,0.6,175,83,276,33,768,281,23
Ohsumed,train,365,0.95,0.6,176,106,220,28,768,255,23
Ohsumed,train,2423,0.95,0.6,174,90,264,37,768,360,23
Ohsumed,train,1514,0.95,0.6,270,138,392,37,768,401,23
Ohsumed,validation,361,0.95,0.6,160,90,253,28,768,252,23
Ohsumed,validation,158,0.95,0.6,68,54,105,15,768,56,23
Ohsumed,validation,481,0.95,0.6,185,95,293,30,768,279,23
Ohsumed,validation,639,0.95,0.6,202,105,283,30,768,286,23
Ohsumed,validation,275,0.95,0.6,160,98,290,43,768,443,23
Ohsumed,test,4004,0.95,0.6,237,126,354,38,768,506,23
Ohsumed,test,149,0.95,0.6,198,103,334,39,768,476,23
Ohsumed,test,2025,0.95,0.6,136,80,188,21,768,190,23
Ohsumed,test,2505,0.95,0.6,161,89,282,29,768,274,23
Ohsumed,test,3203,0.95,0.6,208,109,310,34,768,363,23
R8,train,3809,0.95,0.6,18,13,37,6,768,17,8
R8,train,149,0.95,0.6,38,32,51,10,768,32,8
R8,train,3123,0.95,0.6,37,21,74,9,768,29,8
R8,train,3367,0.95,0.6,102,39,136,18,768,86,8
R8,train,3196,0.95,0.6,95,66,135,14,768,62,8
R8,validation,628,0.95,0.6,57,41,82,11,768,42,8
R8,validation,631,0.95,0.6,39,35,58,7,768,22,8
R8,validation,741,0.95,0.6,47,31,64,9,768,32,8
R8,validation,514,0.95,0.6,187,119,255,20,768,110,8
R8,validation,365,0.95,0.6,88,51,170,19,768,120,8
R8,test,1593,0.95,0.6,86,56,116,9,768,35,8
R8,test,526,0.95,0.6,38,21,84,8,768,33,8
R8,test,393,0.95,0.6,329,168,412,36,768,437,8
R8,test,1403,0.95,0.6,79,55,116,13,768,63,8
R8,test,433,0.95,0.6,76,57,89,7,768,25,8
Ohsumed,train,655,0.95,0.7,306,155,480,59,768,841,23
Ohsumed,train,862,0.95,0.7,175,83,276,33,768,236,23
Ohsumed,train,365,0.95,0.7,176,106,220,28,768,204,23
Ohsumed,train,2423,0.95,0.7,174,90,264,37,768,284,23
Ohsumed,train,1514,0.95,0.7,270,138,392,37,768,334,23
Ohsumed,validation,361,0.95,0.7,160,90,253,28,768,206,23
Ohsumed,validation,158,0.95,0.7,68,54,105,15,768,53,23
Ohsumed,validation,481,0.95,0.7,185,95,293,30,768,205,23
Ohsumed,validation,639,0.95,0.7,202,105,283,30,768,241,23
Ohsumed,validation,275,0.95,0.7,160,98,290,43,768,335,23
Ohsumed,test,4004,0.95,0.7,237,126,354,38,768,397,23
Ohsumed,test,149,0.95,0.7,198,103,334,39,768,400,23
Ohsumed,test,2025,0.95,0.7,136,80,188,21,768,161,23
Ohsumed,test,2505,0.95,0.7,161,89,282,29,768,221,23
Ohsumed,test,3203,0.95,0.7,208,109,310,34,768,286,23
R8,train,3809,0.95,0.7,18,13,37,6,768,17,8
R8,train,149,0.95,0.7,38,32,51,10,768,30,8
R8,train,3123,0.95,0.7,37,21,74,9,768,26,8
R8,train,3367,0.95,0.7,102,39,136,18,768,79,8
R8,train,3196,0.95,0.7,95,66,135,14,768,55,8
R8,validation,628,0.95,0.7,57,41,82,11,768,37,8
R8,validation,631,0.95,0.7,39,35,58,7,768,19,8
R8,validation,741,0.95,0.7,47,31,64,9,768,26,8
R8,validation,514,0.95,0.7,187,119,255,20,768,89,8
R8,validation,365,0.95,0.7,88,51,170,19,768,105,8
R8,test,1593,0.95,0.7,86,56,116,9,768,30,8
R8,test,526,0.95,0.7,38,21,84,8,768,31,8
R8,test,393,0.95,0.7,329,168,412,36,768,347,8
R8,test,1403,0.95,0.7,79,55,116,13,768,52,8
R8,test,433,0.95,0.7,76,57,89,7,768,24,8
Ohsumed,train,655,0.95,0.8,306,155,480,59,768,591,23
Ohsumed,train,862,0.95,0.8,175,83,276,33,768,195,23
Ohsumed,train,365,0.95,0.8,176,106,220,28,768,156,23
Ohsumed,train,2423,0.95,0.8,174,90,264,37,768,225,23
Ohsumed,train,1514,0.95,0.8,270,138,392,37,768,254,23
Ohsumed,validation,361,0.95,0.8,160,90,253,28,768,164,23
Ohsumed,validation,158,0.95,0.8,68,54,105,15,768,47,23
Ohsumed,validation,481,0.95,0.8,185,95,293,30,768,152,23
Ohsumed,validation,639,0.95,0.8,202,105,283,30,768,197,23
Ohsumed,validation,275,0.95,0.8,160,98,290,43,768,253,23
Ohsumed,test,4004,0.95,0.8,237,126,354,38,768,295,23
Ohsumed,test,149,0.95,0.8,198,103,334,39,768,306,23
Ohsumed,test,2025,0.95,0.8,136,80,188,21,768,125,23
Ohsumed,test,2505,0.95,0.8,161,89,282,29,768,157,23
Ohsumed,test,3203,0.95,0.8,208,109,310,34,768,218,23
R8,train,3809,0.95,0.8,18,13,37,6,768,17,8
R8,train,149,0.95,0.8,38,32,51,10,768,30,8
R8,train,3123,0.95,0.8,37,21,74,9,768,26,8
R8,train,3367,0.95,0.8,102,39,136,18,768,67,8
R8,train,3196,0.95,0.8,95,66,135,14,768,44,8
R8,validation,628,0.95,0.8,57,41,82,11,768,31,8
R8,validation,631,0.95,0.8,39,35,58,7,768,19,8
R8,validation,741,0.95,0.8,47,31,64,9,768,26,8
R8,validation,514,0.95,0.8,187,119,255,20,768,79,8
R8,validation,365,0.95,0.8,88,51,170,19,768,86,8
R8,test,1593,0.95,0.8,86,56,116,9,768,24,8
R8,test,526,0.95,0.8,38,21,84,8,768,28,8
R8,test,393,0.95,0.8,329,168,412,36,768,278,8
R8,test,1403,0.95,0.8,79,55,116,13,768,43,8
R8,test,433,0.95,0.8,76,57,89,7,768,22,8
Ohsumed,train,655,0.95,0.9,306,155,480,59,768,358,23
Ohsumed,train,862,0.95,0.9,175,83,276,33,768,135,23
Ohsumed,train,365,0.95,0.9,176,106,220,28,768,106,23
Ohsumed,train,2423,0.95,0.9,174,90,264,37,768,150,23
Ohsumed,train,1514,0.95,0.9,270,138,392,37,768,179,23
Ohsumed,validation,361,0.95,0.9,160,90,253,28,768,121,23
Ohsumed,validation,158,0.95,0.9,68,54,105,15,768,41,23
Ohsumed,validation,481,0.95,0.9,185,95,293,30,768,115,23
Ohsumed,validation,639,0.95,0.9,202,105,283,30,768,145,23
Ohsumed,validation,275,0.95,0.9,160,98,290,43,768,174,23
Ohsumed,test,4004,0.95,0.9,237,126,354,38,768,178,23
Ohsumed,test,149,0.95,0.9,198,103,334,39,768,192,23
Ohsumed,test,2025,0.95,0.9,136,80,188,21,768,94,23
Ohsumed,test,2505,0.95,0.9,161,89,282,29,768,101,23
Ohsumed,test,3203,0.95,0.9,208,109,310,34,768,152,23
R8,train,3809,0.95,0.9,18,13,37,6,768,17,8
R8,train,149,0.95,0.9,38,32,51,10,768,26,8
R8,train,3123,0.95,0.9,37,21,74,9,768,21,8
R8,train,3367,0.95,0.9,102,39,136,18,768,53,8
R8,train,3196,0.95,0.9,95,66,135,14,768,39,8
R8,validation,628,0.95,0.9,57,41,82,11,768,27,8
R8,validation,631,0.95,0.9,39,35,58,7,768,17,8
R8,validation,741,0.95,0.9,47,31,64,9,768,22,8
R8,validation,514,0.95,0.9,187,119,255,20,768,66,8
R8,validation,365,0.95,0.9,88,51,170,19,768,63,8
R8,test,1593,0.95,0.9,86,56,116,9,768,23,8
R8,test,526,0.95,0.9,38,21,84,8,768,25,8
R8,test,393,0.95,0.9,329,168,412,36,768,188,8
R8,test,1403,0.95,0.9,79,55,116,13,768,34,8
R8,test,433,0.95,0.9,76,57,89,7,768,18,8
Ohsumed,train,655,0.95,0.95,306,155,480,59,768,251,23
Ohsumed,train,862,0.95,0.95,175,83,276,33,768,107,23
Ohsumed,train,365,0.95,0.95,176,106,220,28,768,88,23
Ohsumed,train,2423,0.95,0.95,174,90,264,37,768,110,23
Ohsumed,train,1514,0.95,0.95,270,138,392,37,768,141,23
Ohsumed,validation,361,0.95,0.95,160,90,253,28,768,99,23
Ohsumed,validation,158,0.95,0.95,68,54,105,15,768,36,23
Ohsumed,validation,481,0.95,0.95,185,95,293,30,768,96,23
Ohsumed,validation,639,0.95,0.95,202,105,283,30,768,118,23
Ohsumed,validation,275,0.95,0.95,160,98,290,43,768,139,23
Ohsumed,test,4004,0.95,0.95,237,126,354,38,768,122,23
Ohsumed,test,149,0.95,0.95,198,103,334,39,768,132,23
Ohsumed,test,2025,0.95,0.95,136,80,188,21,768,78,23
Ohsumed,test,2505,0.95,0.95,161,89,282,29,768,90,23
Ohsumed,test,3203,0.95,0.95,208,109,310,34,768,107,23
R8,train,3809,0.95,0.95,18,13,37,6,768,17,8
R8,train,149,0.95,0.95,38,32,51,10,768,26,8
R8,train,3123,0.95,0.95,37,21,74,9,768,21,8
R8,train,3367,0.95,0.95,102,39,136,18,768,47,8
R8,train,3196,0.95,0.95,95,66,135,14,768,36,8
R8,validation,628,0.95,0.95,57,41,82,11,768,26,8
R8,validation,631,0.95,0.95,39,35,58,7,768,17,8
R8,validation,741,0.95,0.95,47,31,64,9,768,22,8
R8,validation,514,0.95,0.95,187,119,255,20,768,56,8
R8,validation,365,0.95,0.95,88,51,170,19,768,51,8
R8,test,1593,0.95,0.95,86,56,116,9,768,20,8
R8,test,526,0.95,0.95,38,21,84,8,768,21,8
R8,test,393,0.95,0.95,329,168,412,36,768,130,8
R8,test,1403,0.95,0.95,79,55,116,13,768,32,8
R8,test,433,0.95,0.95,76,57,89,7,768,15,8
