SLURM NODE: kn060
[I 2026-03-10 07:32:55,088] Using an existing study with name 'Ohsumed-Attention_distillation' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(16), np.int64(64)), 'threshold': (np.float64(0.6), np.float64(0.9)), 'attention_heads': (np.int64(6), np.int64(8)), 'hidden_dimension': (np.int64(32), np.int64(64)), 'number_of_hidden_layers': (np.int64(0), np.int64(1)), 'dropout_rate': (np.float64(0.1), np.float64(0.3)), 'learning_rate': (np.float64(1e-05), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-03-10 07:32:55,686] Using an existing study with name 'Ohsumed-Attention_distillation-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 24, 'threshold': 0.83, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.15360077476511338, 'learning_rate': 0.00017491827481428112, 'weight_decay': 7.371349675153483e-05}
CUDA out of memory. Tried to allocate 6.72 GiB. GPU 0 has a total capacity of 44.40 GiB of which 4.52 GiB is free. Including non-PyTorch memory, this process has 39.87 GiB memory in use. Of the allocated memory 39.26 GiB is allocated by PyTorch, and 68.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2026-03-11 20:09:11,528] Trial 61 finished with value: -1.0 and parameters: {'batch_size': 40, 'threshold': 0.65, 'attention_heads': 6, 'hidden_dimension': 39, 'number_of_hidden_layers': 1, 'dropout_rate': 0.15650275950579362, 'learning_rate': 1.29520662402748e-05, 'weight_decay': 0.0002886913508684169}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 21:03:00,716] Trial 62 finished with value: 0.6582491756474552 and parameters: {'batch_size': 32, 'threshold': 0.79, 'attention_heads': 7, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.17596702396246217, 'learning_rate': 0.00042396039320077546, 'weight_decay': 3.3737240985755574e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 22:09:12,282] Trial 63 finished with value: 0.6451005458924859 and parameters: {'batch_size': 32, 'threshold': 0.82, 'attention_heads': 8, 'hidden_dimension': 43, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2097730515961378, 'learning_rate': 0.00015263293509970571, 'weight_decay': 2.1620163055435207e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 23:08:23,068] Trial 64 finished with value: 0.6637254650587044 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21560356529658095, 'learning_rate': 0.0001731523153064448, 'weight_decay': 7.874865920132346e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 00:20:29,717] Trial 65 finished with value: 0.6508926687728149 and parameters: {'batch_size': 32, 'threshold': 0.8, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2544404596764663, 'learning_rate': 0.00010359552760788261, 'weight_decay': 3.929942876170436e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 01:30:47,334] Trial 66 finished with value: 0.6425269214500119 and parameters: {'batch_size': 48, 'threshold': 0.83, 'attention_heads': 8, 'hidden_dimension': 47, 'number_of_hidden_layers': 1, 'dropout_rate': 0.21214275602119015, 'learning_rate': 0.000267200462994084, 'weight_decay': 2.2806414617911227e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 02:53:51,886] Trial 67 finished with value: 0.6426729487859614 and parameters: {'batch_size': 32, 'threshold': 0.79, 'attention_heads': 8, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2647462880339722, 'learning_rate': 7.746796010451477e-05, 'weight_decay': 9.422974700232685e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 04:04:16,395] Trial 68 finished with value: 0.6297616534159337 and parameters: {'batch_size': 24, 'threshold': 0.7, 'attention_heads': 8, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.1892922075470668, 'learning_rate': 0.0002592499786532428, 'weight_decay': 3.200660656440997e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 05:02:26,906] Trial 69 finished with value: 0.6529892912091635 and parameters: {'batch_size': 32, 'threshold': 0.78, 'attention_heads': 8, 'hidden_dimension': 35, 'number_of_hidden_layers': 0, 'dropout_rate': 0.16698229342918763, 'learning_rate': 0.0005545158606465512, 'weight_decay': 8.53999493170908e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 06:01:45,271] Trial 70 finished with value: 0.6608520028872364 and parameters: {'batch_size': 40, 'threshold': 0.86, 'attention_heads': 8, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.1041493984143426, 'learning_rate': 0.00014882278584887822, 'weight_decay': 0.00019348975179504454}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 07:10:16,700] Trial 71 finished with value: 0.6388627918323414 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 6, 'hidden_dimension': 54, 'number_of_hidden_layers': 1, 'dropout_rate': 0.22046314124587127, 'learning_rate': 0.00013671220842356933, 'weight_decay': 0.0004639438913743073}. Best is trial 1 with value: 0.6692994536486618.
CUDA out of memory. Tried to allocate 6.50 GiB. GPU 0 has a total capacity of 44.40 GiB of which 5.90 GiB is free. Including non-PyTorch memory, this process has 38.49 GiB memory in use. Of the allocated memory 37.86 GiB is allocated by PyTorch, and 84.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2026-03-12 07:56:54,616] Trial 72 finished with value: -1.0 and parameters: {'batch_size': 24, 'threshold': 0.6, 'attention_heads': 6, 'hidden_dimension': 54, 'number_of_hidden_layers': 1, 'dropout_rate': 0.25304037323917683, 'learning_rate': 1.701574760658947e-05, 'weight_decay': 0.0002161345700899041}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-12 09:03:23,101] Trial 73 finished with value: 0.6697384860054814 and parameters: {'batch_size': 32, 'threshold': 0.82, 'attention_heads': 8, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.18530824714535515, 'learning_rate': 0.0001059383291576557, 'weight_decay': 7.953579306107713e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 09:57:42,681] Trial 74 finished with value: 0.6482815897942364 and parameters: {'batch_size': 32, 'threshold': 0.84, 'attention_heads': 7, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21043482513063275, 'learning_rate': 0.00018158291232763817, 'weight_decay': 1.4425385382343549e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 10:55:30,370] Trial 75 finished with value: 0.6319398801839982 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.1851659698951496, 'learning_rate': 0.0003811973314204857, 'weight_decay': 3.974558204963661e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 12:20:54,500] Trial 76 finished with value: 0.663096560257884 and parameters: {'batch_size': 40, 'threshold': 0.78, 'attention_heads': 7, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2033741263510013, 'learning_rate': 5.775515245442157e-05, 'weight_decay': 0.0002790272741805239}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 13:40:43,874] Trial 77 finished with value: 0.6409088689532376 and parameters: {'batch_size': 32, 'threshold': 0.83, 'attention_heads': 8, 'hidden_dimension': 39, 'number_of_hidden_layers': 0, 'dropout_rate': 0.1689649382599673, 'learning_rate': 6.882837487902095e-05, 'weight_decay': 0.00026975249012855455}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 15:00:00,960] Trial 78 finished with value: 0.6546220315327653 and parameters: {'batch_size': 24, 'threshold': 0.75, 'attention_heads': 8, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.22561787535310776, 'learning_rate': 7.576053222528014e-05, 'weight_decay': 5.032326918243979e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 16:03:08,052] Trial 79 finished with value: 0.6492401478870294 and parameters: {'batch_size': 40, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.22389434528532842, 'learning_rate': 0.00016904400155166578, 'weight_decay': 4.5352160554180135e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 17:10:06,122] Trial 80 finished with value: 0.6529663183963761 and parameters: {'batch_size': 32, 'threshold': 0.78, 'attention_heads': 8, 'hidden_dimension': 37, 'number_of_hidden_layers': 0, 'dropout_rate': 0.19898670025187248, 'learning_rate': 0.00018889355193937128, 'weight_decay': 1.0960558182483158e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 18:40:13,797] Trial 81 finished with value: 0.6466057290281738 and parameters: {'batch_size': 32, 'threshold': 0.85, 'attention_heads': 8, 'hidden_dimension': 50, 'number_of_hidden_layers': 1, 'dropout_rate': 0.26639751730597816, 'learning_rate': 5.282636856823012e-05, 'weight_decay': 2.067208650573641e-06}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 19:59:51,931] Trial 82 finished with value: 0.6493236624338263 and parameters: {'batch_size': 24, 'threshold': 0.71, 'attention_heads': 8, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21240079362675576, 'learning_rate': 0.00037952716654726643, 'weight_decay': 6.384189349435076e-06}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 21:02:19,582] Trial 83 finished with value: 0.6371086269663777 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.1812872705223289, 'learning_rate': 0.0001667186844824397, 'weight_decay': 0.00021331001790000394}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 22:30:20,813] Trial 84 finished with value: 0.6437266679817927 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.20218212453082288, 'learning_rate': 5.210750876621115e-05, 'weight_decay': 4.394777168673547e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-12 23:33:26,449] Trial 85 finished with value: 0.6476596963218234 and parameters: {'batch_size': 40, 'threshold': 0.8, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.28442037727578556, 'learning_rate': 0.000503090983090672, 'weight_decay': 7.347710151043613e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-13 00:42:39,162] Trial 86 finished with value: 0.644569964728706 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 37, 'number_of_hidden_layers': 0, 'dropout_rate': 0.23984327906622993, 'learning_rate': 0.00010707995660993437, 'weight_decay': 1.3472324008092642e-06}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-13 01:48:55,949] Trial 87 finished with value: 0.6546343593676027 and parameters: {'batch_size': 32, 'threshold': 0.76, 'attention_heads': 8, 'hidden_dimension': 35, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2534363287773972, 'learning_rate': 0.00019188051756936704, 'weight_decay': 7.04696327751921e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-13 02:43:35,810] Trial 88 finished with value: 0.6480230565479339 and parameters: {'batch_size': 24, 'threshold': 0.86, 'attention_heads': 6, 'hidden_dimension': 36, 'number_of_hidden_layers': 1, 'dropout_rate': 0.10229214307051356, 'learning_rate': 0.0006667063747519318, 'weight_decay': 8.802534796756294e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-13 03:58:07,929] Trial 89 finished with value: 0.6600417720809305 and parameters: {'batch_size': 40, 'threshold': 0.79, 'attention_heads': 8, 'hidden_dimension': 46, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2033292289722557, 'learning_rate': 0.00013133027876097557, 'weight_decay': 6.603473272240869e-05}. Best is trial 73 with value: 0.6697384860054814.
[I 2026-03-13 07:26:19,509] Trial 90 finished with value: 0.6495627060833423 and parameters: {'batch_size': 32, 'threshold': 0.83, 'attention_heads': 6, 'hidden_dimension': 34, 'number_of_hidden_layers': 1, 'dropout_rate': 0.1742072612078219, 'learning_rate': 1.2524592235981804e-05, 'weight_decay': 6.471843374462748e-06}. Best is trial 73 with value: 0.6697384860054814.
slurmstepd: error: *** JOB 2358775 ON kn060 CANCELLED AT 2026-03-13T07:32:46 DUE TO TIME LIMIT ***
