SLURM NODE: kn069
[I 2026-02-21 06:00:24,410] Using an existing study with name 'IMDb-Fine-tuning-Truncated' instead of creating a new one.
[UPDATE] 50 completed trials using a random sampler. Switching from random to TPE sampling.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06}
[I 2026-02-21 18:08:01,660] Trial 167 finished with value: 0.9226 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 1e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 18:50:40,391] Trial 168 finished with value: 0.9252 and parameters: {'batch_size': 64, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 0.0001}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 19:34:27,285] Trial 169 finished with value: 0.92 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-06}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 20:18:19,502] Trial 170 finished with value: 0.9226 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 20:58:12,739] Trial 171 finished with value: 0.9214 and parameters: {'batch_size': 64, 'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 21:47:04,379] Trial 172 finished with value: 0.9238 and parameters: {'batch_size': 16, 'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 22:36:03,302] Trial 173 finished with value: 0.9152 and parameters: {'batch_size': 16, 'frozen_layers': 0, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 23:19:51,155] Trial 174 finished with value: 0.9226 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 1e-06}. Best is trial 2 with value: 0.9288.
[I 2026-02-21 23:19:51,747] Trial 175 pruned. Duplicate hyper-parameters, same as those used in trial 165: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.001}.
[I 2026-02-22 00:03:44,940] Trial 176 finished with value: 0.92 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.0001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 00:57:59,265] Trial 177 finished with value: 0.9212 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 0.0001, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 01:45:20,898] Trial 178 finished with value: 0.9288 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 02:34:09,609] Trial 179 finished with value: 0.927 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.0001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 03:15:42,452] Trial 180 finished with value: 0.9238 and parameters: {'batch_size': 32, 'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 0.0001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 04:06:03,201] Trial 181 finished with value: 0.921 and parameters: {'batch_size': 16, 'frozen_layers': 2, 'classifier_dropout': 0.4, 'learning_rate': 1e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 04:50:30,594] Trial 182 finished with value: 0.9262 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 3e-05, 'weight_decay': 1e-06}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 04:50:31,190] Trial 183 pruned. Duplicate hyper-parameters, same as those used in trial 178: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.001}.
[I 2026-02-22 05:33:19,414] Trial 184 finished with value: 0.9258 and parameters: {'batch_size': 32, 'frozen_layers': 4, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 06:23:20,294] Trial 185 finished with value: 0.9218 and parameters: {'batch_size': 16, 'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 07:07:42,074] Trial 186 finished with value: 0.9208 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 1e-05}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 07:57:53,761] Trial 187 finished with value: 0.927 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 1e-05}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 08:41:43,969] Trial 188 finished with value: 0.9208 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.0001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 09:30:16,473] Trial 189 finished with value: 0.921 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 10:13:16,767] Trial 190 finished with value: 0.9272 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 10:53:18,076] Trial 191 finished with value: 0.9214 and parameters: {'batch_size': 64, 'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.001}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 11:36:20,902] Trial 192 finished with value: 0.9252 and parameters: {'batch_size': 64, 'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 1e-05}. Best is trial 2 with value: 0.9288.
[I 2026-02-22 12:27:31,561] Trial 193 finished with value: 0.924 and parameters: {'batch_size': 16, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 0.0001}. Best is trial 2 with value: 0.9288.

[UPDATE] Unbound limits: {'batch_size': (np.int64(16), np.int64(64)), 'frozen_layers': (np.int64(0), np.int64(2)), 'classifier_dropout': (np.float64(0.2), np.float64(0.4)), 'learning_rate': (np.float64(1e-05), np.float64(3e-05)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-02-22 12:27:32,127] A new study created in RDB with name: IMDb-Fine-tuning-Truncated-unbound
[I 2026-02-22 12:27:32,214] Trial 0 finished with value: 0.9288 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 0.001}.
[I 2026-02-22 12:27:32,214] Trial 1 finished with value: 0.9288 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 1e-05}.
[I 2026-02-22 12:27:32,214] Trial 2 finished with value: 0.9288 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 1e-05}.
[I 2026-02-22 13:10:40,987] Trial 3 finished with value: 0.927 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.346398788362281, 'learning_rate': 1.9303350086293306e-05, 'weight_decay': 2.9380279387035354e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 13:56:45,035] Trial 4 finished with value: 0.9278 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.3732352291549871, 'learning_rate': 1.935551577442944e-05, 'weight_decay': 0.000133112160807369}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 14:47:43,434] Trial 5 finished with value: 0.923 and parameters: {'batch_size': 16, 'frozen_layers': 2, 'classifier_dropout': 0.36648852816008437, 'learning_rate': 1.2627329201463669e-05, 'weight_decay': 3.5113563139704077e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 15:33:09,958] Trial 6 finished with value: 0.9272 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.3049512863264476, 'learning_rate': 1.6072748506390395e-05, 'weight_decay': 7.4763120622522945e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 16:23:03,059] Trial 7 finished with value: 0.926 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.2584289297070437, 'learning_rate': 1.4955434061021921e-05, 'weight_decay': 2.334586407601622e-05}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 17:07:03,041] Trial 8 finished with value: 0.9234 and parameters: {'batch_size': 56, 'frozen_layers': 0, 'classifier_dropout': 0.30284688768272233, 'learning_rate': 1.9171389132957902e-05, 'weight_decay': 1.3783237455007196e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 17:52:05,681] Trial 9 finished with value: 0.9262 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.2130103185970559, 'learning_rate': 2.836177831555694e-05, 'weight_decay': 0.0007886714129990489}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 18:35:59,391] Trial 10 finished with value: 0.9248 and parameters: {'batch_size': 56, 'frozen_layers': 0, 'classifier_dropout': 0.21953442280127677, 'learning_rate': 2.1206164214158642e-05, 'weight_decay': 2.091498132903561e-05}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 19:32:20,970] Trial 11 finished with value: 0.9158 and parameters: {'batch_size': 16, 'frozen_layers': 1, 'classifier_dropout': 0.2068777042230437, 'learning_rate': 2.7155392923951256e-05, 'weight_decay': 5.975027999960295e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 20:23:22,855] Trial 12 finished with value: 0.9256 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.3040136042355622, 'learning_rate': 1.8232536617196043e-05, 'weight_decay': 3.5856126103453987e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 21:06:06,253] Trial 13 finished with value: 0.9238 and parameters: {'batch_size': 64, 'frozen_layers': 2, 'classifier_dropout': 0.38789978831283783, 'learning_rate': 2.672644210652013e-05, 'weight_decay': 6.218704727769077e-05}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 21:49:50,681] Trial 14 finished with value: 0.9216 and parameters: {'batch_size': 64, 'frozen_layers': 0, 'classifier_dropout': 0.23919657248382906, 'learning_rate': 1.0509423684033755e-05, 'weight_decay': 9.462175356461487e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 22:36:04,749] Trial 15 finished with value: 0.9276 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3657475018303859, 'learning_rate': 1.4798394301211144e-05, 'weight_decay': 6.963114377829292e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-22 23:21:19,422] Trial 16 finished with value: 0.9228 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.36043939615080794, 'learning_rate': 1.0853497152639785e-05, 'weight_decay': 0.0009133995846860973}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 00:05:11,950] Trial 17 finished with value: 0.9242 and parameters: {'batch_size': 56, 'frozen_layers': 0, 'classifier_dropout': 0.20110442342472049, 'learning_rate': 2.449480463205994e-05, 'weight_decay': 0.00013199942261535007}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 00:48:08,925] Trial 18 finished with value: 0.925 and parameters: {'batch_size': 56, 'frozen_layers': 2, 'classifier_dropout': 0.21480893034681808, 'learning_rate': 1.4826260216443265e-05, 'weight_decay': 2.2264204303769692e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 01:31:27,057] Trial 19 finished with value: 0.9216 and parameters: {'batch_size': 64, 'frozen_layers': 1, 'classifier_dropout': 0.26617960497052984, 'learning_rate': 1.072321564628497e-05, 'weight_decay': 8.569331925053988e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 02:17:27,846] Trial 20 finished with value: 0.9248 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.32751149427104265, 'learning_rate': 2.6503794585618724e-05, 'weight_decay': 2.6100256506134754e-05}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 03:12:27,366] Trial 21 finished with value: 0.924 and parameters: {'batch_size': 16, 'frozen_layers': 2, 'classifier_dropout': 0.3521570097233795, 'learning_rate': 1.85266663692552e-05, 'weight_decay': 0.00020554245520150764}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 03:56:54,012] Trial 22 finished with value: 0.9228 and parameters: {'batch_size': 40, 'frozen_layers': 1, 'classifier_dropout': 0.2855082036717099, 'learning_rate': 1.0283193443098907e-05, 'weight_decay': 2.107047280657824e-06}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 04:42:30,463] Trial 23 finished with value: 0.9286 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.39134716340758646, 'learning_rate': 1.7606366301034508e-05, 'weight_decay': 0.0009057995096890493}. Best is trial 0 with value: 0.9288.
[I 2026-02-23 05:27:50,523] Trial 24 finished with value: 0.9302 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3115463688186172, 'learning_rate': 2.35169404147238e-05, 'weight_decay': 1.187320126044462e-06}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 06:12:41,110] Trial 25 finished with value: 0.926 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.39710410575117694, 'learning_rate': 2.6405007556891286e-05, 'weight_decay': 0.0003773807048080993}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 06:57:19,690] Trial 26 finished with value: 0.9234 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.3850014130883967, 'learning_rate': 1.9827400843056435e-05, 'weight_decay': 5.285808275964672e-06}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 07:46:11,588] Trial 27 finished with value: 0.9276 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.3308588962495607, 'learning_rate': 2.5425512893107544e-05, 'weight_decay': 1.4931540433657838e-06}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 08:31:44,747] Trial 28 finished with value: 0.9258 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.28589563440796456, 'learning_rate': 2.928735420262119e-05, 'weight_decay': 1.0478074058053077e-06}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 09:18:07,800] Trial 29 finished with value: 0.9282 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.32249380264993105, 'learning_rate': 2.0397774095136286e-05, 'weight_decay': 0.00019459883950207385}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 10:03:23,963] Trial 30 finished with value: 0.9256 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.39500901218328066, 'learning_rate': 2.1670827417238225e-05, 'weight_decay': 1.742179510725776e-05}. Best is trial 24 with value: 0.9302.
[I 2026-02-23 10:50:05,461] Trial 31 finished with value: 0.931 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.27271109887435985, 'learning_rate': 1.8595219758234258e-05, 'weight_decay': 1.152991240097361e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 11:43:44,940] Trial 32 finished with value: 0.927 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.22755384914021043, 'learning_rate': 1.6630857054085005e-05, 'weight_decay': 9.258673221183601e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 12:28:59,197] Trial 33 finished with value: 0.9282 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.2786606458151428, 'learning_rate': 2.2379944900849432e-05, 'weight_decay': 5.463608723957949e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-23 13:19:21,330] Trial 34 finished with value: 0.9282 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.22857492681074343, 'learning_rate': 1.9802555399627616e-05, 'weight_decay': 5.673872226000966e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-23 14:11:07,318] Trial 35 finished with value: 0.9278 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.30464509606135337, 'learning_rate': 2.0195264495323523e-05, 'weight_decay': 1.8353954180514114e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 14:56:58,819] Trial 36 finished with value: 0.9286 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.386217288085363, 'learning_rate': 1.73890463065492e-05, 'weight_decay': 3.05422120333849e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 15:40:59,513] Trial 37 finished with value: 0.9222 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.3745350499514949, 'learning_rate': 1.8187982927181295e-05, 'weight_decay': 0.0007218980363963769}. Best is trial 31 with value: 0.931.
[I 2026-02-23 16:28:13,575] Trial 38 finished with value: 0.9282 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.38257678468104805, 'learning_rate': 2.2988960771667578e-05, 'weight_decay': 0.00048721299373265996}. Best is trial 31 with value: 0.931.
[I 2026-02-23 17:11:19,118] Trial 39 finished with value: 0.9252 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.2814677902925646, 'learning_rate': 2.8533221144932542e-05, 'weight_decay': 0.0004091513641139331}. Best is trial 31 with value: 0.931.
[I 2026-02-23 17:56:39,348] Trial 40 finished with value: 0.9266 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.29304828828672275, 'learning_rate': 1.8349782036473834e-05, 'weight_decay': 2.2726872877277055e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-23 18:40:36,696] Trial 41 finished with value: 0.9292 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3073271586813798, 'learning_rate': 2.026586671987177e-05, 'weight_decay': 2.7245268432255516e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 19:23:39,539] Trial 42 finished with value: 0.9272 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.33331912233667216, 'learning_rate': 1.0300853406136184e-05, 'weight_decay': 0.00020046184066367407}. Best is trial 31 with value: 0.931.
[I 2026-02-23 20:06:42,239] Trial 43 finished with value: 0.926 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.23606176805076245, 'learning_rate': 2.899105846900312e-05, 'weight_decay': 1.577189746306258e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 20:50:06,577] Trial 44 finished with value: 0.9254 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.38978872381854923, 'learning_rate': 2.5945055493217436e-05, 'weight_decay': 1.7724880922259796e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 21:34:07,055] Trial 45 finished with value: 0.9262 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3839989444567536, 'learning_rate': 2.528096116079369e-05, 'weight_decay': 9.019301553320606e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-23 22:18:12,026] Trial 46 finished with value: 0.9274 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.2773778775473886, 'learning_rate': 2.9168316525255028e-05, 'weight_decay': 0.0005634180018787782}. Best is trial 31 with value: 0.931.
[I 2026-02-23 23:03:30,492] Trial 47 finished with value: 0.9282 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.2835833216040254, 'learning_rate': 2.4387944805288203e-05, 'weight_decay': 5.07793324251261e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-23 23:47:02,162] Trial 48 finished with value: 0.9246 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.3943571080212571, 'learning_rate': 1.699281243815187e-05, 'weight_decay': 3.5776241905509354e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-24 00:30:36,764] Trial 49 finished with value: 0.9278 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.295015355412374, 'learning_rate': 2.4623179293264427e-05, 'weight_decay': 5.4541724255374205e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-24 01:14:05,237] Trial 50 finished with value: 0.928 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.32186266150593834, 'learning_rate': 2.549909167921713e-05, 'weight_decay': 1.6326767166015436e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-24 02:04:25,159] Trial 51 finished with value: 0.9288 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.313086947367234, 'learning_rate': 2.0298917044591202e-05, 'weight_decay': 2.9378330841743333e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-24 02:49:58,013] Trial 52 finished with value: 0.9294 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.23968603021492116, 'learning_rate': 1.82427827787131e-05, 'weight_decay': 1.0217724106867903e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-24 03:39:47,413] Trial 53 finished with value: 0.917 and parameters: {'batch_size': 16, 'frozen_layers': 0, 'classifier_dropout': 0.22971651501808207, 'learning_rate': 1.541326399206548e-05, 'weight_decay': 2.9214066717626766e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-24 04:24:06,410] Trial 54 finished with value: 0.9248 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.24857895184379264, 'learning_rate': 1.6988667476050828e-05, 'weight_decay': 1.7867635965524465e-05}. Best is trial 31 with value: 0.931.
[I 2026-02-24 05:09:29,103] Trial 55 finished with value: 0.9262 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.30494837734043, 'learning_rate': 1.64717508722214e-05, 'weight_decay': 8.53553943256872e-06}. Best is trial 31 with value: 0.931.
[I 2026-02-24 05:54:06,152] Trial 56 finished with value: 0.9264 and parameters: {'batch_size': 24, 'frozen_layers': 1, 'classifier_dropout': 0.20391422857684344, 'learning_rate': 1.6303666281146364e-05, 'weight_decay': 4.016071966974897e-06}. Best is trial 31 with value: 0.931.
slurmstepd: error: *** JOB 2244978 ON kn069 CANCELLED AT 2026-02-24T06:00:34 DUE TO TIME LIMIT ***
