SLURM NODE: kn044
[I 2026-02-21 06:00:15,471] Using an existing study with name 'IMDb-Fine-tuning' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(16), np.int64(64)), 'frozen_layers': (np.int64(0), np.int64(4)), 'classifier_dropout': (np.float64(0.1), np.float64(0.3)), 'learning_rate': (np.float64(1e-05), np.float64(3e-05)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-02-21 06:00:16,832] Using an existing study with name 'IMDb-Fine-tuning-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.18729609503249545, 'learning_rate': 1.8103811460020112e-05, 'weight_decay': 1.590160505484389e-06}
[I 2026-02-23 17:19:04,871] Trial 78 finished with value: 0.934 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.22580357480984903, 'learning_rate': 2.1009008366371664e-05, 'weight_decay': 0.00029554694147358973}. Best is trial 38 with value: 0.9372.
[I 2026-02-23 18:33:03,936] Trial 79 finished with value: 0.9322 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.27697484752355256, 'learning_rate': 1.869816325925432e-05, 'weight_decay': 1.5002517543391066e-06}. Best is trial 38 with value: 0.9372.
[I 2026-02-23 20:06:11,202] Trial 80 finished with value: 0.9316 and parameters: {'batch_size': 24, 'frozen_layers': 1, 'classifier_dropout': 0.23419390131213502, 'learning_rate': 2.1606618624762916e-05, 'weight_decay': 2.5841956477146618e-06}. Best is trial 38 with value: 0.9372.
[I 2026-02-23 21:15:23,448] Trial 81 finished with value: 0.9266 and parameters: {'batch_size': 40, 'frozen_layers': 1, 'classifier_dropout': 0.20880747764980878, 'learning_rate': 2.484199364730284e-05, 'weight_decay': 5.9388032765856287e-05}. Best is trial 38 with value: 0.9372.
[I 2026-02-23 22:28:00,191] Trial 82 finished with value: 0.9274 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.11970114426075332, 'learning_rate': 2.2518375663915377e-05, 'weight_decay': 8.762991495757294e-06}. Best is trial 38 with value: 0.9372.
[I 2026-02-23 23:39:37,626] Trial 83 finished with value: 0.9368 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.14886208859929234, 'learning_rate': 2.1576320157166503e-05, 'weight_decay': 3.837526618516834e-05}. Best is trial 38 with value: 0.9372.
[I 2026-02-24 00:50:37,666] Trial 84 finished with value: 0.9284 and parameters: {'batch_size': 32, 'frozen_layers': 4, 'classifier_dropout': 0.148513702671404, 'learning_rate': 2.2739204701420877e-05, 'weight_decay': 7.749641575017365e-05}. Best is trial 38 with value: 0.9372.
[I 2026-02-24 02:02:08,780] Trial 85 finished with value: 0.9298 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.11991960598596366, 'learning_rate': 2.8473946823415403e-05, 'weight_decay': 8.387260518052005e-05}. Best is trial 38 with value: 0.9372.
[I 2026-02-24 03:33:39,418] Trial 86 finished with value: 0.9284 and parameters: {'batch_size': 24, 'frozen_layers': 3, 'classifier_dropout': 0.10895053969723087, 'learning_rate': 1.3560085015092543e-05, 'weight_decay': 0.0008364571292648308}. Best is trial 38 with value: 0.9372.
[I 2026-02-24 04:42:11,653] Trial 87 finished with value: 0.9324 and parameters: {'batch_size': 40, 'frozen_layers': 3, 'classifier_dropout': 0.1578520720225349, 'learning_rate': 2.2379402655885367e-05, 'weight_decay': 2.0430170602927292e-05}. Best is trial 38 with value: 0.9372.
[I 2026-02-24 05:54:02,337] Trial 88 finished with value: 0.9326 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.16734128785487384, 'learning_rate': 2.0912732686794322e-05, 'weight_decay': 0.00010021881050726931}. Best is trial 38 with value: 0.9372.
slurmstepd: error: *** JOB 2244970 ON kn044 CANCELLED AT 2026-02-24T06:00:04 DUE TO TIME LIMIT ***
